	M01	M03	M06	M09	M12	M19	M05	M44	M46	M47	M52	M55	M07	M33	M64	M72	M73	M34	M77	M78	M79	M88	M93	M95	M35	M99	M102	M107	M112	M120	M121	M126	M125	M38	M133	M134	M141	M144	M148	M150	M151	M155	M156	M39
EC:4.1.1.11	17490.754743325786	21835.89732718259	27291.206302192768	27438.193648209275	25155.014210083347	25990.817343693736	77.11539758625239	9330.81948683698	1236.8351866957823	1082.8823107860596	1036.436674750523	7042.589977956663	0.0	2271.6329754010912	8446.32317819895	4501.7813031834985	1862.9096955106866	1292.4776837967634	4297.261864580521	9446.250284283502	3892.2423297311825	5301.081531597309	9395.96323302669	6512.822678539733	4767.536103768783	2063.5046594448854	1533.2867358168292	3080.0135576604107	1025.35547295557	4868.8361290201165	4325.966544530453	4926.547923571478	9518.028957800416	2222.1021717080766	4053.5011287694388	3769.207060381713	3948.707944846061	4601.775301399225	2693.657165260865	3348.0985331780876	2698.693141071826	2570.5590915343037	6972.22260594106	8263.953098162838
EC:4.1.1.12	4850.245024203133	17188.76615123058	12545.741176164067	5749.424968913913	1407.550972529754	1043.1060785478853	0.0	888.7200947620239	39.44611390265459	0.6885639996537074	0.0	36.0808527792756	0.0	4.2892184569798015	776.7546930398411	5.026180450295913	4.720038111316475	2.1547041057417298	1.365480458217791	8.087776768343508	1.3197563581086091	5.106644559914716	9.689554916210477	61.957388088336636	0.23832932077410016	0.6824490470227292	0.0	0.7780503660901525	0.0	21.605418995301505	0.46653109813843285	1.5116398768371917	56.48998312692786	1.9467899188488091	6.351774480499253	1.0326613997636658	0.0	236.5593363595434	305.4533436636216	15.515567253834355	24.013157530267573	11.258919312472514	63.33734351061754	383.89658672421183
EC:4.1.1.15	7576.488150313635	41612.169161941834	16835.247263590645	8131.286361971895	1840.6063469284886	3655.294856550869	5.115697124033355	745.646195633336	69.62923180559511	132.15360743958516	158.81174402192607	727.7181934560952	0.0	19.28107068453611	934.1830252516652	1034.634148903646	776.9391975341141	616.1327438089296	165.224068315866	509.02168858844885	399.5601958216955	365.66300262779635	863.7710593820248	1436.9419631100027	563.2360757914229	498.31448437396455	133.17168419346947	15.636983145448372	27.37598524328747	1630.192536932645	820.804110178321	410.98379628948976	1408.0097915643341	49.71798382105812	1352.7861449901916	392.4714324503136	117.88128349595345	162.85093624860542	482.6243445118011	860.2969763540032	259.52608296240766	15.773585495806685	1316.475960355299	543.3325857109735
EC:4.1.1.17	3499.750021298836	22960.9808788012	400.31550348494073	506.4338420849135	335.26917865372326	3950.025593428317	0.0	785.901461991363	1196.8056884776565	183.72000000000003	51.94411437364958	212.68266112374337	0.0	116.10093488579517	533.4989417813189	45.16035830488394	79.10746813783506	105.62944066626396	63.194980738966784	78.66445766713107	144.33633145678726	305.99114476537363	358.35063675589845	742.9413521325462	383.14363132968265	543.5496109378191	0.0	52.738364698422025	93.15992597683764	511.3999701109047	312.6955567497219	212.44793567621846	131.65877438115714	67.24629868442028	68.00892904878431	384.76736313347584	20.99	330.46820817715457	256.0027004886883	219.40626566815774	491.17361648109454	74.26773415133552	983.1582607537183	292.6985424372552
EC:4.1.1.18	5974.2231433624365	24438.987632521974	4491.268531758518	3238.022243746309	16000.766149299856	5417.956115283796	46.85017060955884	4218.1686822324755	377.3847020029114	43.23427729885422	606.8423845815637	3281.088057497476	0.0	743.8315917861344	4765.506674477577	1644.5679531251146	1753.6021258499823	1423.2355792365051	753.6516547518642	1679.005884601038	2910.266829800306	2097.714584863933	3327.5956510961987	2090.6647404598643	477.70415626054677	2114.5963776161625	512.4178523581159	545.5966509889191	229.58920579803498	2428.1402608017033	1799.7882102946755	1558.432279254097	2732.752790290196	482.19870408165826	3763.5339221552586	1141.7246790460204	445.62628580869045	388.29004289791544	1899.0595806924339	1728.063045123301	440.8899343204098	45.98068791370346	2511.7303954821728	2906.7466207381376
EC:4.1.1.19	12778.18006107675	42715.18877860937	19788.181364404452	18412.605906521265	6937.0813876182565	14056.614713098934	15.683007101494814	4096.2374684950455	891.0472543215218	68.98597905426858	574.2260524255149	5120.5313778792615	0.0	420.4080463523402	3125.146231430891	1704.9401766281	2213.85920930832	1228.136131122201	703.9112295851778	1858.5893343140206	1294.5315098814476	1587.2787265164536	2712.0408953942283	1755.6299751595502	268.36588229325844	1376.5172896304914	702.6509375562412	191.6967504321281	130.52111326185783	1773.6850566914334	1235.931545514677	1136.541708126062	2590.5817233518937	530.2262341799201	3758.922356378066	869.003456155329	364.85660585675737	191.50842636389666	543.4417268212839	1124.8158642548656	225.69847263410017	726.7420809777416	2037.2653070360514	2458.288586207469
EC:4.1.1.2	248.4607679205202	10.178077118828908	285.79282325775637	2586.3921045959983	127.9798831790863	68.76858635707816	0.0	874.1389981785683	42.60985726571449	0.0	107.33513240599687	884.6917476585154	0.0	80.1101286672734	528.1015243396586	242.55289715696148	318.88716189665803	214.55740477569657	122.4967766968766	220.6094187196737	177.60508725655643	352.1678272388415	668.1615441749867	376.36741373551195	31.130427769703868	178.7430173956004	222.93470689589742	50.17031242814998	0.0	108.70018181428762	33.769136547654085	217.66704139148345	383.0260468965525	100.1952726356503	340.3150968410257	103.22278899757333	20.460601513866962	0.0007851921234324745	0.6649986862495983	81.13880567373798	37.31676689609683	49.09111183095874	275.1821909141594	301.2684574708983
EC:4.1.1.20	65392.58989558353	47315.73889890399	69831.3468260016	60912.426295226076	47632.65429825788	54031.79147954176	660.7914927183677	34223.931329556464	12039.696294084282	7294.073153725498	5529.578256154957	29666.67126234294	0.0	11077.819126561608	37279.785531142945	13297.57436117308	9575.930999190005	6134.822125503776	17398.66063305387	24434.609026920094	20409.40807720433	25393.929089352026	29507.626759209357	23096.693210253223	12537.604045873137	9795.189418074551	5278.192391712437	9966.026894490276	3903.7142932656725	17263.962954356084	19509.421344469258	14595.528082953928	27891.14778004613	10212.998773297568	17821.777143325602	13688.456598192399	10447.774923052695	12259.443313165135	16199.720092412217	13603.454546883335	11686.551289153653	16205.20807324606	25558.666939301784	32114.733521933933
EC:4.1.1.21	3.002858401093524	0.0	0.0	51.7461062555857	0.0	4.999272940059626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.695608996974007	6.7255999864061655	0.0	0.0	6.521657405158671	0.0	0.0	3.017187128246752e-05	8.931583567170335	0.0	0.0	0.0	0.0	0.0	0.0004076456221688192	0.6656783297427459	0.0	3.5059407862296936	0.0	8.90205364168209	0.0	0.0	0.0	0.0	7.929023987597264	0.00029526223741640264	0.0	2.017460996199101	0.0
EC:4.1.1.22	1315.0075987534271	1444.1856616754264	4625.319898478169	3302.796101898117	1824.661345818388	225.81897285565182	0.0	33.59250414651159	679.7043472992311	2.927812383841694	0.0	697.3392420587497	0.0	62.15318543698265	369.1526067066045	20.26562593152051	30.302316021898346	21.92534638691821	38.866353175321116	125.28003364463292	55.80756924845498	259.8575778199325	410.43151886682574	221.19760501236743	19.97413066929207	11.313167420173327	0.0	30.898222159576793	199.02941325985938	43.35011303564113	395.3578140868203	275.9538672825687	68.95307528691545	401.2671734078055	22.635727182782055	22.917235571843825	0.0	104.23152872278689	9.052575321507112	165.10538372810964	130.44772362450425	504.9807935965567	61.2166607156038	521.9449232455837
EC:4.1.1.23	49753.16796470149	45962.65166298432	59386.974219589836	52896.87850536709	41737.136030787595	49983.675397145686	662.4952154022664	27242.0825072433	9518.504102741284	7491.3994933209415	4748.958564044682	24697.20109901049	0.0	7630.74217014981	27531.976104364934	10891.06643869335	8320.428636763432	5540.5505207370825	14555.693153694923	18368.94918202524	13931.191086002727	20421.816576048557	26984.16347167439	20253.973532893368	10154.667105494736	9116.142301404874	4036.083565214431	7906.667928093286	3675.020725313499	14441.536171204389	14275.043325441336	12012.63094359736	22759.634284573425	9684.254576495709	14734.45120776318	9066.70563246285	7545.893807646645	8731.704693120631	11174.101147716512	11345.994596457836	8640.13981008634	14819.11425720267	20156.40874438795	24655.785030230443
EC:4.1.1.25	864.6643705748746	0.0	718.62	1009.47	30.98	0.0	0.0	84.58363695492443	0.0	0.0	0.0	14.456233741823583	0.0	3.622285084734843	0.09566333665918937	69.98420312964254	251.34976135781505	0.0	0.0	292.64615619966327	5.594233040994933	0.0	0.7154071572999177	0.5931195733027004	0.0	5.989187436525116	120.0	0.0	0.0	2.1265193241749767	175.91240627834185	11.980568866131925	0.012673192148257066	0.0	508.5400712305883	0.3037782252625545	0.0	0.0	3.211446825690415	45.24773084430402	0.0	4.1581148889149855	10.34952553131296	139.57701326715252
EC:4.1.1.28	367.69226957731155	0.1323123306725514	214.87235487414884	1.4086276850186303	3.8737814174251053	85.17293572896136	0.0	0.13747926191443563	0.4150490305644741	56.24	0.0	0.22828946745056214	0.0	0.0	52.0	6.386042336950424	5.947628340267081	0.4679622430240522	0.7056194649198988	6.557282521409015	1.8841267387090033	2.6174673620177376	1.8445588941681956	330.9110293060848	315.3046873888805	0.0	0.0	0.5888634863734504	0.0	418.76231630049847	0.7932823433139715	0.19456551837718875	4.850139286785164	0.22051129138751058	7.962768489364035	4.172025412854468	0.0	59.0	0.0	7.250766714206569	0.4851081735323882	0.638171566773152	704.7845359039361	27.982733115324457
EC:4.1.1.29	0.17633155834573205	0.024654857763857903	0.08169283334646345	0.2624813200692224	0.0	0.0	0.0	0.02561765506473499	0.07733954017421812	0.0	0.0	0.04253907644412854	0.0	0.0	0.0	0.0739593969619991	0.10296237156852772	0.08719929943013162	0.13148394752461778	0.13486176114622211	0.17837114081141706	0.48773447783786417	0.33169643548301486	0.8556370103630458	0.07540876924288933	0.0	0.0	0.10972783432254037	0.0	0.14018535753953384	0.03686553488578833	0.036255012340554435	0.18233134362661424	0.041089704163238296	0.0	0.0647765882966445	0.0	0.0	0.0	0.029508592426211448	0.0903942433613795	0.11891581931746957	0.18073771879365572	0.03964033188234806
EC:4.1.1.3	134086.84927867478	74111.35114949329	166444.2981157599	120972.53661779701	93902.62878489593	61145.313861725124	1172.2791880737811	62058.65424664963	17362.96568619005	27411.762748375597	9819.188380655565	57219.29138478171	0.0	17266.29440523117	68156.3982819795	25628.67027224297	20225.89779153114	10772.527337131054	38006.62362843746	35802.46764180623	32909.60236976219	48850.15823084459	60544.52920397093	40704.22321087763	22907.64530921533	21726.3868102524	5693.6542981127495	15555.819727209071	6896.915564037103	31372.547032206363	29346.963733273344	25227.148158907985	41476.819084602175	21648.908094070932	34521.377952833514	15113.339443597062	16222.060641350023	14816.713904923221	26240.299439599137	25255.85262250572	13099.867809106465	32611.961978053634	42914.601725317945	60448.85276032613
EC:4.1.1.31	5306.124488322329	23907.869926623836	6693.203628983	6004.237114692901	4528.683075656843	10434.1997620283	0.0	698.2112166507534	73.09351141218565	23.545984175338308	51.09953421051014	624.1983833362732	0.0	99.3865096967107	476.91345411650263	76.45945230942073	123.471595546151	151.26923284720834	124.26532918686351	192.54944569226333	173.7260594269786	727.6158651459015	667.8585796498672	817.4129341248944	71.26874200205613	189.58693581218392	272.0	103.70365135636915	215.17250365714386	132.48902189042312	309.22373146581765	561.8155143367451	846.9965087582303	569.1760916778944	8.722435185622034	1382.2876128980495	53.0	94.18780207074026	253.0	436.0926234982852	911.4314965391204	112.38720551985415	378.85672418594794	404.1015687751237
EC:4.1.1.32	33438.736657831076	1718.9332193713194	47906.66921587956	35289.58650889555	26102.43593303107	2739.1409950704942	391.0711858054366	10898.52312955491	1706.4767720667296	226.15830232351271	2778.9068787735077	10273.089072865188	0.0	2894.985631013561	7338.413833880235	5082.351707718017	5948.815207035918	1688.8218940308725	3397.554390662335	3941.046865711115	2853.1313291871315	4430.157272971084	7604.490208442247	5509.29601630289	1065.2863832020307	2843.892845637003	919.2259574524819	1523.2998027225185	302.31813812899435	5629.797820123662	4578.748280149103	3316.969361125745	8606.217154962746	2488.396219678262	7903.594667262272	3712.0414724642524	627.9833434996717	229.54293817588822	2767.947889345016	6200.441024809613	1619.7069992133595	1918.9523219147645	9863.47977804859	5946.521879508004
EC:4.1.1.33	301.0014637726041	105.3412185194409	2442.128130908921	1049.0001263891918	2424.907079438892	9694.321755302151	0.0	106.78361497519666	25.469566924098245	0.0	0.0	153.82087834197722	0.0	100.45817724060656	112.1728954545091	99.12868854000699	0.19035188651090518	0.0	63.607634323851656	156.2911002453543	82.62550935051229	84.54187332939784	93.68628303529252	51.654117893165406	224.78922205273514	34.51011236127611	0.0	133.9640791242242	71.9820656775904	68.4561710466242	92.11381703086467	131.43260340253903	195.37356228897957	60.36644289944121	4.667679854825151	1.1033291566790167	171.2071477028531	143.24065692805797	85.85002970862647	23.775137491686674	8.84	88.32385751642137	72.75330671717923	111.92997443440333
EC:4.1.1.35	7797.511815976317	19111.034259688895	14225.360569701645	8417.18883441264	2951.4105755296023	1114.0576715006032	7.09349953531889	1516.6056404509386	247.02532891148766	21.52459839173217	266.4977511145762	2089.919787514459	0.0	334.68809964050126	993.5492020341762	709.2426991461482	876.832862380534	392.05147360104553	383.30262824057905	676.7065798687588	703.6886544072198	1431.630344185358	2294.2397639333194	2041.9705243131366	397.2417525613188	588.1092910171353	400.9308908792922	181.74705358565944	354.6280830829967	1070.170288228561	1157.2169586935584	1217.604876282773	1748.0350259760771	1049.686371955182	1010.283487719626	1102.3179549059269	120.15213960439421	51.17562320942441	97.89231314946456	679.023367207099	753.5685412410328	276.32724273115673	1102.4632329588972	818.2329095560765
EC:4.1.1.36	31820.52080079211	47606.325963583455	36783.228503444174	38729.31075632208	30553.378774819972	46978.850685281795	512.6536525797414	21744.299974753907	7269.515175559703	4877.816039358148	3367.707082059831	19490.902755897197	0.0	4731.551463427313	22205.65031050184	9586.780929524895	6389.802325992808	4926.920428718666	10801.588445567471	16885.74169714342	11022.418979417951	17106.771510537754	21196.102148386133	16918.638592950843	9276.17282433264	7887.54753055504	3764.8843887984094	6629.655758423247	3145.5877352741118	12390.448648008776	12253.370533375477	10232.759881230288	19226.20848985955	7613.968042245609	12107.43561560519	7004.504741463716	7015.945729679895	8196.79036880042	8969.282440067629	8870.112306143586	6721.52341650816	11640.733203417107	16679.06820038137	20062.765981925426
EC:4.1.1.37	134564.78497652392	30361.44553211673	143877.93931295554	90682.77086039697	63296.21409764192	31524.30196383832	3.0494811800727284	21244.39863690039	5170.890468969238	5308.859581991279	5140.40276965665	17120.451240404567	0.0	5869.3039840646225	18285.49859082775	11415.696300760428	8364.662469806859	6647.256246110506	14704.733360946428	15161.368004465117	6927.239429228772	20617.660828972817	18993.848673081902	16474.998526458647	4788.687424078062	7949.504389680506	2411.9720366425654	5421.770188270924	813.5911553463927	11534.47106689258	9863.980230339515	6670.131444166102	19298.524164667735	6697.368958965126	18418.9079394699	8472.529247741933	2457.973056270797	1858.057555790619	8526.914123286748	15181.71577693159	4498.641465224867	10325.122741034238	13363.883315014064	15714.176823564081
EC:4.1.1.39	9502.596587568492	1778.9384672878166	7338.253811745475	7523.893738532908	5012.663520811906	1245.1756426556833	0.0	446.92832643176257	283.49153320548686	113.45175441701504	0.0	717.0370585868723	0.0	470.3653597990732	598.2678099182394	182.31366707898053	83.54080787671764	48.66935146512129	208.5191505185868	419.09929685912846	253.719335383779	1226.2188419899999	615.4192065597101	616.1822889920029	652.628384571349	625.4404352732225	0.0	261.97273834708193	0.0	192.2859364750474	489.84168692163803	480.69709991616105	176.11629336972925	229.7309474655818	102.77822066966415	376.56848656091194	445.26073759902306	6.471745949330023	561.138835151393	391.4700593329078	222.34835288808287	303.5076577479995	382.2369072301714	1078.6804964491384
EC:4.1.1.4	14.420396613480527	0.0	21.343530937004658	5.610485065546793	101.63883416657802	428.2451876591936	0.0	538.8932376681972	0.0009868835130669845	59.60551833077714	0.0	2.433064233878829	0.0	0.0005120804554136111	496.1230415866543	0.262190333817309	8.771732968166829	0.0	0.0005697282577310887	2.361153754215282	0.0005506504639779411	0.003989091920962813	0.7818519633395042	318.93494673166856	333.74605999126373	154.21328371340212	0.0	0.0008494422880297768	0.0	443.0239477732206	3.8649141508489846	5.457120767424601	24.57369967024614	0.0008122718591193973	0.3478341297640431	0.0012732984719925518	0.0018826088441960677	164.95135106458085	203.332893683659	0.6521157973100613	0.0007210971779545878	0.00036055154524465896	745.6541301736434	201.70442898883144
EC:4.1.1.41	72.99147674837786	9.750587305245746	37.877252134630076	103.80700841368912	36.175092586995824	0.0	0.0	10.131357668205165	30.58650533858423	22.240000000000002	1.11	16.823499154841393	0.0	0.0	0.0	29.59886964920959	41.03443244550076	0.0	51.99972037382893	53.675673493949326	70.5428276194548	192.89089612628075	128.84982481198247	338.8559993921801	29.82291746017637	0.0	0.0	43.3955384624395	0.0	58.90486842602136	14.614420598126483	14.338256033160029	72.29184589805175	16.250296457913233	0.4642140133165331	25.618066247710534	0.0	0.0	0.0	12.083632443792432	35.7494239159157	47.02923413046621	81.23397418422863	51.876550404483126
EC:4.1.1.44	55609.58634275353	20157.040876007533	83524.98195594402	55197.38174417379	42183.92766310024	22954.827112044797	401.06962940999415	22392.335110267504	5909.001970939777	6413.594107582589	4746.865856267628	19254.35439838921	0.0	5273.3097475749055	21745.78647947285	8556.98665709172	5969.115686994597	3591.106163696621	14054.568170941266	15173.87986096707	10735.106226282736	16989.164091959625	19662.01972127619	13237.149799931278	9224.494208068198	6762.586166022464	2436.075433739465	7608.2118394326735	2610.9871980463768	11967.485038607447	10899.619428097885	9253.5037516485	18291.8099983723	6830.450718219694	11091.155598944246	6740.421195071807	6809.588392991907	7634.396607562319	9077.305287746702	7795.875649376478	5333.523117192497	11278.147113275914	18074.13145942596	21459.42457440979
EC:4.1.1.45	260.5446945439161	44.17730736555926	621.8730715121521	228.62568630059573	236.44788610239644	176.21209346364486	0.0	87.13535425314176	250.73569877903012	369.05234701845956	0.0	109.75731954601959	0.0	143.12319745379403	235.45178656386392	74.35718714960166	84.61500079507881	0.0	149.56296326939147	157.00861910029917	185.47687938643884	556.180946104504	297.5475101850891	1682.9791898650374	810.8176108615673	136.87688061987123	0.0	112.75315704798669	0.0	1227.9978651816427	29.62909227734807	79.11710565359674	325.3326576101552	97.46132927485357	4.686342521835373	99.60345963523686	0.0	338.54419430508574	57.9811938590994	27.554135378408297	129.167968262927	265.8221066085837	1959.2268130876978	233.98131026549225
EC:4.1.1.46	30.349439315692226	10.183152828757128	33.74144823502939	108.41220105828604	0.0	0.0	0.0	10.580815315876345	31.943415161549495	15.736340650554514	9.030003672457886	17.963169970759402	0.0	0.0	5.0102007879171	52.895058739750276	42.63465779441399	1.5298977170784052	85.76336646132253	56.15407481691403	73.6723206647369	326.46616420628294	209.55018968956392	358.374721132564	42.191178426676316	0.010893374072660904	0.0	57.68124315747892	0.0	77.51520130336114	15.403540647681611	15.856752081722515	87.23874488440264	16.971208724474927	21.205563088913458	26.75456109575198	0.0	0.0	0.16923601106699598	63.470337701564205	37.335376411628324	63.05141933568592	136.53530016825516	34.30782045970335
EC:4.1.1.47	92.66207406873595	0.0	38.91699273772725	200.20461326806452	456.23275893292987	81.04137389064458	7.841503550747407	315.8767606411556	117.51929640106928	36.41965333665038	87.13723602918176	532.345981833945	0.0	219.5007029031571	333.79045832685586	161.00044712877582	230.38378287442305	63.32743785323649	68.81168208321628	180.60484359634438	173.75275142927794	312.4995987990493	198.17141372484355	114.85308563676259	5.021956933735044	175.58084967605956	142.5775329065408	17.360298287000607	0.0	172.76375248811118	177.33856298844097	417.47133296400875	643.387559848876	224.69066787075695	210.73086706428927	614.7857881059072	105.97876724127619	110.67900088662148	125.53043634976555	106.89203567392642	427.4315569135212	103.8914464257406	490.27361623086574	330.3711242196591
EC:4.1.1.48	31721.021908959774	46912.700147314215	35265.50406712832	29909.480191426977	26554.566230320386	31278.93007615229	97.03139627218235	16202.265570910055	4074.458363219038	4929.071516295711	1966.2423141239706	13808.435095516383	0.0	5246.304677385475	20338.42920836136	7104.940513926921	4979.443172435036	3116.114926498916	8364.680443920039	13525.530043472521	10082.995939900591	13637.157369830074	17783.838152865268	11443.680155354927	7870.642509119427	5937.861316691587	2206.398097516886	5176.339875689866	2008.4039574565363	9278.189212586049	8914.531921834585	8302.285882941565	14891.609845777031	4659.327889589016	8834.600490366229	5284.461891404336	5738.395435101619	6165.98151400036	7884.5551730984735	5879.880800246479	3414.2518622591087	7715.33350908751	12516.899339062678	17428.601354929368
EC:4.1.1.49	24340.126672903418	42882.50186970086	28637.00675468583	22278.756141974067	24914.601651178138	37107.99074520737	88.72635454533625	12665.905361291067	4482.2567412660355	5808.625915834182	1883.335235778486	11822.37504526931	0.0	4819.960543811647	17821.967181791177	5914.260429301425	3055.0107764647305	2615.414727964924	10156.772499883924	13131.280994654046	9850.735531223625	13994.09891493808	16063.265828525819	10526.403681722923	7226.185794597308	4531.968000300627	1848.9754065999375	5500.293284902293	2101.56198003924	7404.289830942826	8244.428280384416	7205.956587931752	11173.71677933598	4499.294259174838	6107.464945000766	4009.9442533693173	6055.20700682438	6574.99842210125	7510.491684866556	4458.768835884744	4080.118207737939	9621.201388359621	9834.819383956203	17163.14457226845
EC:4.1.1.5	4623.879843966833	23567.136876784672	5291.395061353239	5457.987884489967	3705.479532556385	14147.81078107497	0.0	342.7850459205705	136.92841208429223	8.079504263672703	76.06835080351738	1082.2957142872488	0.0	318.0098305429591	1118.2847393953462	326.97081630139644	172.75213545204556	16.322108972727776	238.39927183477872	496.90691555895285	450.1265695094189	494.85409183313436	857.6268182826689	797.6319625717119	106.46542332147085	289.3893638460647	584.4156516833998	124.79140192225235	18.854637109845235	472.45422509091713	477.0808630399819	314.6812109343115	862.0882001323304	85.68849397819262	234.0135017360797	173.37582328483518	325.20301096257845	259.54082597707793	162.91875648023736	181.51358356273235	106.06368376319952	855.263428356294	990.3502398246244	1031.702032604997
EC:4.1.1.50	15290.728272854607	6173.888519437183	10245.603324477153	16650.631786795264	7903.11399197291	11823.460607492449	403.03265649576394	12097.613163341945	2148.894896410342	2330.190818326163	1907.4190261092751	11722.086394989457	0.0	2708.5884319435118	9298.214028012728	3982.386984296668	3351.2146868181376	3662.9052195232057	5335.257408052679	5225.860936669573	5055.374283463313	6234.073537771956	10859.012948420204	7138.571660220456	2719.8219656077326	3887.2169789680916	2124.995065622885	2654.284219401721	1974.365997886487	6703.866574689802	5507.181843480479	4737.279139743992	9177.699229111302	4849.967655909577	7175.872887838148	3321.99630510574	1258.2154764636427	2398.2655434874578	3211.740236197333	5889.745709143251	3298.2247105414135	4073.8092270507977	7050.100976417347	7681.159290487096
EC:4.1.1.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02942917756020512	0.026510103624620876	0.0	0.0	0.028664608977308215	0.0	0.0	0.0	0.039256945680495564	0.0	0.0	0.0	0.0	0.0	0.0	0.002925852715239218	0.0	0.01540964443415525	0.0	0.039127152943060774	0.0	0.0	0.0	0.0	0.03485040045133648	0.0	0.0	0.008867336474509416	0.0
EC:4.1.1.55	23.47528026993458	2.490926330648481	0.4083666828828835	169.2908233565212	327.7949857924924	85.38686903178186	0.0	44.98516974420339	23.02834606346831	5.972808063068026	8.770019816400698	202.89696517841273	0.0	16.24227075016358	32.95120801261319	5.519790513613415	2.7705444428744967	0.0	30.469501390055193	9.820193870466365	9.353300286570992	21.146784293899	38.592884905065375	83.55337089541256	23.216194547990153	143.65301272194756	129.29734521118658	3.154339393345698	0.0	30.88215663798445	32.706544831171584	174.53092473028073	334.7038639421904	148.28143810663332	13.857421222340635	536.2401192406737	0.34699939415694175	17.87234585197127	6.579969325945548	94.75611711437307	399.19016831699827	19.492518115216086	161.3710059279515	122.41438565092098
EC:4.1.1.64	0.19081887706088385	0.033258821780269975	74.36799557530804	444.1153976988352	619.0	0.0	0.0	0.03455761263711025	0.10432921608629302	0.0	0.0	389.0573842110834	0.0	0.0	0.0	0.09976948325833283	0.138893812068142	0.11762979883673941	0.17736874491720292	0.1819253364932399	0.24061846309601576	0.65794231018773	0.444097956598693	1.1542341525824606	0.10172465162607033	336.34	272.0	0.14802026120053807	0.0	0.18910674185456045	0.04973073736510874	349.04890715678124	655.2459606836628	267.0554290420516	8.828984405524026e-10	1113.0873820902284	0.0	0.0	0.0	170.03980639617873	826.1219397028656	0.16041463631285788	192.043810921192	0.053473873019800014
EC:4.1.1.65	13654.902548789327	44288.63470226293	19214.389387665884	16154.592765287223	20362.018127235686	18395.86020450372	41.62620540518272	4089.5467962710277	2673.3701968484647	2690.9231050675776	297.3617173015659	3743.641031868382	0.0	1297.7729369753627	5267.729385697155	2870.310435479039	856.0943804352257	401.8610889272003	3104.583910681813	6190.830311336003	2542.2541171421444	6119.113298502864	6354.846346873728	5090.660653291196	2029.4412692214012	1918.3073722357874	651.9976420371618	2131.837298034598	432.2724479865331	3757.36413771759	1774.680730573803	2806.111957663152	7016.992996288152	1719.6936471758122	1596.6213073805377	2235.9427726692256	1222.605839893782	2883.8082577881205	1097.6802789336043	2130.75874825582	2830.211230050762	4470.177849961535	5911.474748031363	5559.7445886655805
EC:4.1.1.68	1580.7157005539839	0.6279157577531539	55.3056118046181	6.701240225048036	40.10996075339946	844.1595035145893	0.0	0.6524365074785553	1.9697017292861374	1.3261022248072458	24.672610926422013	1.0833952755018725	0.0	0.0	0.0	3.505153276245045	4.082967906755074	51.454510881010194	3.348664321370536	5.014101640741623	8.19402352176147	30.128323676116757	8.358733207602112	23.954610632043913	1.9205283978475638	7.175746142680773	0.0	2.7945744767691276	37.25616616599353	3.570273892813545	1.100113680611249	0.9233512423479089	5.4927241014092445	1.0464823189259995	2.1558930331017776	100.77507947560125	0.0	0.0	0.0	2.6717772239233772	2.3021820024445363	3.0285762550626085	14.741658307500224	1.0095693623501265
EC:4.1.1.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013890123050180593	0.01251236466482097	0.0	0.0	0.013529258337767084	0.0	0.0	0.0	0.018528679741755805	0.0	0.0	0.0	0.0	0.0	0.0	0.0013809578659895571	0.0	0.007273117195070097	0.0	0.01846741954886647	0.0	0.0	0.0	0.0	0.016448857587909996	0.0	0.0	0.004185247600150884	0.0
EC:4.1.1.7	107.32801781851079	0.315081419291215	76.64233355471869	3.354429689149471	25.002252484756117	0.0	0.0	38.124640841157316	0.9883752856666057	56.24	0.0	60.13245052113028	0.0	14.931113959292716	52.0	2.8186891715636273	12.599749693074692	1.114379944463515	1.680323983081283	3.5483287317202263	13.612895969540597	6.233095034914013	7.827489663000936	331.7639384087078	315.8637006332636	24.077871869754766	0.0	1.4022876183361694	0.0	428.5670701475441	0.6573947950183926	0.4633277893587382	3.3111418491731834	0.5251136481909856	53.427294846068506	7.9556066077214185	0.0	59.0	3.76631208077849	2.5957458955286414	1.1552103348902976	1.5197072108706868	739.6842814630775	39.76004304476394
EC:4.1.1.70	5355.407218882812	0.0	410.9480809199035	942.2160600780053	880.4599725895625	227.67918024261905	107.15931552913838	8523.355233902503	2566.458358294907	6782.370764478935	1111.540030332098	8549.124319699096	0.0	828.542765550206	9821.298685931903	1822.7154509381267	2827.675301380669	940.2845998029009	5465.723344716	2380.7440908870385	4818.062946586177	6048.228157198657	10430.068939258475	6281.784484810741	2104.5327581762645	3616.3650150165327	643.0358728399268	1387.8870680241907	1175.582433384242	3128.3066515650685	2033.1867566184296	3678.9584640537955	4365.429555512721	4059.6651252692764	3299.5196667448035	1381.8818316642241	852.742035577574	652.4503729297442	1956.6943529185992	1620.658017287582	1302.2246886513076	5841.20402168564	6802.57674127891	8852.995805881235
